jee_main_score,school_board,class_12_percent,attempt_count,coaching_institute,daily_study_hours,family_income,parent_education,location_type,peer_pressure_level,mental_health_issues,admission_taken,dropout,Income vs Admission,PSxIA,peer_focused_mh,parental_support
92.35,0,79.45,1,0,3.1,2,3,1,0,1,0,0,2,3.06,1,1.53
70.9,2,74.5,1,0,4.9,2,3,2,1,0,0,0,2,4.140000000000001,2,2.0700000000000003
46.21,2,70.75,2,0,6.1,1,3,2,0,1,0,0,1,2.43,1,2.43
84.49,0,79.12,2,0,6.0,1,2,0,0,0,0,0,1,2.2,0,2.2
63.74,0,73.82,2,0,5.7,2,0,0,0,1,1,0,5,8.55,1,1.71
81.78,1,93.05,2,2,4.4,2,1,2,2,1,1,0,5,8.100000000000001,5,1.62
72.35,1,80.86,1,1,7.9,0,0,0,0,1,1,0,3,7.26,1,2.42
50.4,2,65.77,2,0,5.9,2,3,0,1,1,0,0,2,4.74,3,2.37
74.3,0,70.22,1,0,4.9,1,3,0,2,1,1,0,4,8.280000000000001,5,2.0700000000000003
100.0,0,75.48,2,0,5.6,2,1,1,2,1,1,0,5,9.4,5,1.88
78.9,1,87.99,1,0,3.7,2,1,2,2,0,1,0,5,6.550000000000001,4,1.31
71.19,1,89.11,2,1,4.4,2,1,0,1,1,1,0,5,7.85,3,1.57
87.05,2,71.04,2,1,0.3,2,1,0,0,0,1,0,5,1.7000000000000002,0,0.34
74.95,0,65.66,2,0,3.7,1,1,1,2,0,0,0,1,1.31,4,1.31
74.93,0,64.39,1,0,8.0,2,3,1,0,1,0,0,2,6.0,1,3.0
56.72,0,77.52,1,0,4.8,2,1,1,0,0,1,0,5,8.2,0,1.64
75.27,0,98.04,2,1,4.7,1,2,1,1,1,0,0,1,1.86,3,1.86
86.5,1,80.39,1,0,6.5,2,0,2,2,1,0,0,2,3.9,5,1.95
60.3,1,59.06,2,1,5.2,1,0,2,1,1,0,0,1,1.61,3,1.61
91.94,1,67.74,1,0,2.9,2,2,0,2,1,0,0,2,2.54,5,1.27
70.72,2,68.76,2,2,4.5,2,1,2,2,0,1,0,5,8.25,4,1.65
59.57,0,66.78,2,1,2.2,2,3,0,0,0,0,0,2,2.620000000000001,0,1.3100000000000005
85.97,1,71.12,1,2,4.9,0,3,2,0,1,0,1,0,0.0,1,2.1700000000000004
67.98,0,78.69,1,0,2.8,2,2,2,2,0,0,0,2,2.48,4,1.24
82.63,1,81.82,1,1,6.4,1,2,2,2,1,0,0,1,2.37,5,2.37
67.92,2,85.92,2,0,3.5,0,2,0,0,1,1,0,3,4.3500000000000005,1,1.4500000000000002
71.16,1,80.24,1,0,2.9,2,0,0,2,0,0,0,2,1.74,4,0.87
78.91,2,55.46,1,2,4.3,1,2,1,2,1,1,0,4,7.16,5,1.79
76.07,0,64.43,1,1,5.2,2,3,0,2,0,1,0,5,11.05,4,2.21
44.06,1,73.42,1,1,2.1,1,1,1,1,0,0,0,1,0.8800000000000001,2,0.8800000000000001
56.3,1,76.47,1,1,3.5,2,3,0,2,1,1,0,5,8.5,5,1.7000000000000002
85.01,1,83.61,2,0,4.7,1,2,0,2,0,1,0,4,7.24,4,1.81
70.15,0,75.43,2,1,7.2,1,3,2,0,0,1,0,4,11.24,0,2.81
64.67,2,75.51,1,0,0.0,0,0,0,0,1,1,0,3,0.0,1,0.0
52.98,2,77.38,2,0,5.7,0,3,2,1,0,1,0,3,6.93,2,2.31
56.88,1,72.45,1,2,3.7,1,0,0,0,0,0,0,1,1.2100000000000002,0,1.2100000000000002
43.69,0,75.87,1,2,3.5,1,1,1,2,0,1,0,4,5.4,4,1.35
70.58,2,86.26,2,1,3.1,0,2,0,1,0,0,1,0,0.0,2,1.38
63.62,2,74.16,2,2,3.8,1,1,2,2,1,0,0,1,1.44,5,1.44
58.47,2,74.7,2,1,5.7,2,2,2,2,1,0,0,2,4.319999999999999,5,2.16
71.05,2,74.66,2,0,3.4,2,1,2,2,0,0,0,2,2.44,4,1.22
77.1,2,87.98,2,0,7.8,1,1,2,1,0,0,0,1,2.54,2,2.54
100.0,1,63.92,2,0,5.7,1,1,0,0,1,0,0,1,1.91,1,1.91
50.83,1,92.76,2,2,4.9,0,0,2,0,1,0,1,0,0.0,1,1.57
88.23,1,63.24,1,1,4.2,0,0,2,0,0,0,1,0,0.0,0,1.31
85.62,2,68.46,1,0,6.9,1,3,0,2,0,0,0,1,2.67,4,2.67
61.09,2,82.45,1,0,7.2,2,3,2,1,1,1,0,5,13.8,3,2.76
74.85,2,85.3,2,0,2.2,0,3,1,0,0,1,0,3,3.7800000000000007,0,1.2600000000000002
65.59,1,60.97,1,0,3.1,2,2,1,1,0,0,0,2,2.66,2,1.33
74.6,2,64.07,1,0,5.8,2,0,2,1,0,0,0,2,3.48,2,1.74
93.13,1,77.78,1,2,6.4,2,1,1,2,0,1,0,5,11.1,4,2.22
80.48,2,98.44,1,0,3.9,2,3,2,1,1,0,0,2,3.54,3,1.77
79.12,1,87.46,2,2,3.0,0,0,0,0,1,0,1,0,0.0,1,1.0
65.98,0,72.52,1,0,4.7,1,0,1,0,1,1,0,4,5.64,1,1.41
51.22,2,50.81,1,2,7.5,1,2,1,1,1,0,0,1,2.75,3,2.75
69.08,2,75.82,1,2,4.6,0,1,0,1,1,1,0,3,5.04,3,1.68
88.89,1,78.62,1,0,2.0,2,0,1,1,1,0,0,2,1.2,3,0.6
50.62,2,71.17,1,1,4.7,1,0,2,1,1,0,0,1,1.46,3,1.46
57.23,1,66.49,2,1,6.1,1,3,2,0,1,0,0,1,2.4799999999999995,1,2.4799999999999995
73.77,1,76.59,1,1,4.3,1,2,1,0,1,0,0,1,1.74,1,1.74
58.21,0,65.58,1,0,7.0,2,2,0,2,0,0,0,2,5.0,4,2.5
60.9,0,93.72,1,0,6.2,1,1,2,1,1,1,0,4,8.24,3,2.06
66.07,2,90.17,1,0,4.4,0,2,2,0,0,0,1,0,0.0,0,1.7200000000000002
52.88,2,81.58,1,0,4.6,1,1,1,1,0,0,0,1,1.5799999999999998,2,1.5799999999999998
58.36,1,75.9,1,0,0.8,1,1,0,0,0,1,0,4,1.76,0,0.44
81.85,1,68.4,2,2,6.9,0,3,2,2,1,0,1,0,0.0,5,2.77
53.7,1,74.79,1,2,3.8,2,3,0,0,0,0,0,2,3.68,0,1.84
49.63,1,91.39,1,1,3.7,1,0,1,0,1,0,0,1,1.16,1,1.16
63.18,2,83.69,2,1,3.4,2,3,1,2,1,1,0,5,8.350000000000001,5,1.6700000000000002
82.25,0,77.04,2,0,5.4,2,0,2,1,1,1,0,5,8.100000000000001,3,1.62
69.24,2,84.24,1,0,2.2,2,0,0,0,0,0,0,2,1.32,0,0.66
65.5,2,80.46,1,1,2.5,1,0,0,2,0,0,0,1,0.8,4,0.8
72.62,2,78.96,2,2,4.4,1,0,1,2,1,1,0,4,5.680000000000001,5,1.4200000000000002
47.56,0,84.81,1,2,3.2,0,1,1,2,0,0,1,0,0.0,4,1.26
78.93,2,80.17,2,0,5.2,2,0,1,0,1,1,0,5,7.800000000000001,1,1.56
77.37,0,83.59,1,1,3.3,0,0,1,1,0,0,1,0,0.0,2,1.0399999999999998
66.27,1,76.61,1,1,7.7,1,0,1,0,0,1,0,4,9.44,0,2.36
86.08,2,72.46,1,2,5.9,1,1,2,0,0,1,0,4,8.28,0,2.07
56.22,1,69.52,2,0,5.9,0,2,2,0,1,0,1,0,0.0,1,2.17
87.79,1,68.33,2,1,3.3,0,2,0,2,0,1,0,3,4.32,4,1.44
74.16,1,58.95,2,2,9.3,2,0,2,1,1,0,0,2,5.78,3,2.89
67.29,2,65.88,2,2,3.6,1,2,2,0,0,1,0,4,6.32,0,1.58
71.72,1,65.59,1,2,3.1,2,3,2,1,0,0,0,2,3.26,2,1.63
70.5,2,69.93,1,0,5.9,2,3,0,0,1,1,0,5,11.85,1,2.37
89.08,1,90.62,2,0,4.9,1,3,2,1,0,0,0,1,2.0700000000000003,2,2.0700000000000003
56.93,2,73.42,2,2,2.9,1,3,0,2,1,1,0,4,6.280000000000001,5,1.5700000000000005
61.32,2,77.42,2,0,8.9,2,1,0,1,1,1,0,5,14.35,3,2.87
86.51,2,77.73,2,0,6.5,0,0,2,2,0,0,1,0,0.0,4,1.95
63.66,1,90.88,1,0,4.5,1,1,2,2,1,0,0,1,1.5499999999999998,5,1.5499999999999998
84.61,2,69.24,2,0,9.3,2,1,2,1,0,1,0,5,14.95,2,2.99
95.79,1,72.77,1,0,6.1,0,0,1,0,1,1,0,3,5.489999999999999,1,1.83
66.37,0,73.94,2,1,4.5,2,1,0,0,1,0,0,2,3.2,1,1.6
81.54,1,86.37,1,1,9.1,1,0,0,0,0,1,0,4,11.12,0,2.78
55.85,1,88.44,2,0,5.8,0,1,1,0,1,0,1,0,0.0,1,1.94
82.57,2,79.75,1,2,5.7,0,2,1,1,1,0,1,0,0.0,3,2.21
74.79,1,87.33,1,1,3.7,0,2,2,0,1,0,1,0,0.0,1,1.5600000000000005
78.62,0,76.78,1,0,4.6,1,3,1,0,1,0,0,1,1.98,1,1.98
62.96,2,73.27,1,1,3.7,1,2,1,2,0,0,0,1,1.5600000000000005,4,1.5600000000000005
48.74,1,86.79,1,2,7.4,2,3,1,1,0,0,0,2,5.840000000000001,2,2.9200000000000004
79.05,1,79.88,1,0,1.3,2,3,0,2,0,1,1,5,4.95,4,0.99
43.11,2,67.64,1,2,7.2,1,3,1,2,1,0,0,1,2.8600000000000003,5,2.8600000000000003
67.56,2,84.97,1,1,2.7,2,1,2,0,1,1,0,5,5.300000000000001,1,1.06
85.18,1,72.92,1,0,4.4,0,0,0,0,0,0,1,0,0.0,0,1.32
74.69,1,71.69,2,2,3.9,1,2,0,1,0,0,0,1,1.67,2,1.67
99.28,2,83.93,2,0,3.5,1,0,1,2,0,1,0,4,4.2,4,1.05
86.35,2,74.11,1,0,5.9,2,2,1,0,1,0,0,2,4.34,1,2.17
62.85,0,78.89,2,2,4.5,1,2,1,2,0,0,0,1,1.85,4,1.85
72.38,0,81.62,2,0,3.2,0,1,1,0,1,0,1,0,0.0,1,1.16
71.34,0,67.17,1,1,4.8,1,2,2,0,1,0,0,1,1.89,1,1.89
49.85,2,78.85,1,1,3.1,0,0,1,0,0,1,0,3,2.94,0,0.98
58.83,2,88.49,2,1,3.4,1,0,2,0,1,1,0,4,4.28,1,1.07
64.15,2,65.44,1,1,1.5,1,2,1,1,0,1,0,4,3.6,2,0.9
43.49,1,79.5,1,1,3.6,1,0,1,2,0,1,0,4,4.5200000000000005,4,1.13
72.66,2,66.71,1,0,5.5,2,3,2,2,1,1,0,5,11.25,5,2.25
68.51,1,85.21,2,0,4.6,2,0,1,1,1,0,0,2,2.76,3,1.38
48.58,2,85.12,2,2,8.1,0,3,0,1,0,0,1,0,0.0,2,3.13
77.66,2,71.46,2,2,9.7,2,3,2,1,0,0,0,2,7.22,2,3.61
82.02,1,97.1,1,1,3.6,1,0,2,0,0,1,0,4,4.5200000000000005,0,1.13
75.18,2,86.07,1,1,2.8,2,3,0,0,0,1,0,5,7.45,0,1.49
67.46,2,82.07,1,1,6.8,2,0,2,2,0,1,0,5,10.45,4,2.09
80.28,2,81.51,1,0,5.2,0,0,1,1,0,1,0,3,4.68,2,1.56
81.52,0,84.84,1,2,6.8,1,2,2,2,1,0,0,1,2.54,5,2.54
76.3,2,65.04,2,0,5.3,0,0,2,1,1,1,0,3,4.77,3,1.59
60.46,1,76.95,1,1,4.1,2,0,0,2,1,1,0,5,6.399999999999999,5,1.2799999999999998
75.87,1,78.83,2,2,4.1,1,2,2,1,0,0,0,1,1.73,2,1.73
88.74,1,71.0,1,0,5.4,0,1,1,1,1,1,0,3,5.46,3,1.82
63.65,2,79.65,2,0,4.1,0,0,2,0,0,1,0,3,3.69,0,1.2299999999999998
100.0,1,87.32,1,1,6.9,1,1,2,2,0,1,0,4,9.28,4,2.32
64.64,0,70.78,1,0,1.9,0,1,0,0,1,1,0,3,2.31,1,0.77
72.45,1,74.46,1,2,6.9,0,2,0,0,1,0,1,0,0.0,1,2.57
62.59,2,66.79,1,0,0.8,0,1,2,2,0,1,1,3,1.32,4,0.44
75.13,0,57.13,2,1,4.8,2,1,1,0,1,0,0,2,3.38,1,1.69
47.61,1,82.79,1,1,3.8,0,3,0,1,0,0,1,0,0.0,2,1.79
64.36,0,74.74,2,0,1.5,2,1,0,1,1,1,0,5,3.25,3,0.6499999999999999
56.71,1,75.48,2,0,0.4,0,2,1,1,1,1,0,3,1.56,3,0.52
73.89,2,65.13,2,2,2.3,0,0,0,1,1,0,1,0,0.0,3,0.7899999999999999
85.92,0,73.14,1,1,4.6,0,3,2,0,1,1,0,3,6.09,1,2.03
81.04,1,85.97,1,1,3.3,0,2,0,2,1,1,0,3,4.32,5,1.44
38.8,1,75.01,2,2,2.4,1,2,1,0,1,1,1,4,4.880000000000001,1,1.2200000000000002
100.0,0,75.29,1,0,7.2,2,3,2,2,1,1,0,5,13.8,5,2.76
76.13,0,77.08,2,0,2.0,1,3,1,2,0,1,0,4,4.800000000000001,4,1.2000000000000002
61.13,0,62.64,2,1,5.9,1,2,1,0,1,1,0,4,8.879999999999999,1,2.22
74.2,0,81.25,1,1,2.7,1,0,1,0,0,0,0,1,0.8600000000000001,0,0.8600000000000001
74.47,1,62.45,1,0,2.3,1,1,1,1,0,1,0,4,3.56,2,0.8899999999999999
62.66,1,65.6,2,0,3.3,0,0,0,2,1,0,1,0,0.0,5,0.99
74.77,1,64.51,2,0,5.7,0,1,0,2,0,0,1,0,0.0,4,1.91
63.5,2,73.25,1,0,1.8,1,0,0,2,1,0,1,1,0.54,5,0.54
66.34,0,71.48,1,2,5.1,1,3,0,1,1,1,0,4,8.92,3,2.23
62.39,1,74.99,1,1,2.6,2,3,2,2,1,0,0,2,2.8600000000000003,5,1.4300000000000002
51.94,0,65.95,2,0,2.9,1,3,0,2,0,0,0,1,1.4700000000000002,4,1.4700000000000002
74.04,0,85.05,2,0,5.3,0,2,1,1,1,0,1,0,0.0,3,1.99
80.19,1,83.34,2,1,8.8,2,2,2,0,0,1,0,5,15.45,0,3.09
79.21,0,73.26,1,1,2.7,1,1,0,1,0,0,0,1,1.06,2,1.06
83.48,0,70.22,2,0,5.9,2,3,0,1,1,0,0,2,4.74,3,2.37
76.54,0,69.21,2,0,3.9,1,2,2,0,1,1,0,4,6.279999999999999,1,1.5699999999999998
64.54,0,71.9,2,0,3.6,2,2,0,2,1,1,0,5,7.4,5,1.48
83.76,0,61.0,1,2,6.6,2,3,1,0,0,0,0,2,5.36,0,2.68
52.99,1,65.4,2,0,2.8,0,0,1,2,0,0,1,0,0.0,4,0.84
59.39,1,83.6,1,0,2.2,2,3,1,1,1,1,0,5,6.300000000000001,3,1.2600000000000002
58.5,0,78.02,2,2,5.4,1,1,1,2,0,1,0,4,7.680000000000001,4,1.92
87.12,0,91.34,2,2,7.7,2,3,0,1,1,1,0,5,15.05,3,3.01
85.2,0,72.01,1,2,6.0,1,0,1,2,1,0,0,1,1.9,5,1.9
78.82,2,71.38,1,2,1.7,1,0,0,1,0,1,0,4,2.44,2,0.61
87.01,0,70.92,1,2,3.3,0,3,0,2,0,0,1,0,0.0,4,1.69
59.69,2,71.81,2,0,6.5,2,2,0,2,0,0,0,2,4.7,4,2.35
76.88,2,68.4,1,1,7.7,0,0,0,2,1,1,0,3,7.08,5,2.36
70.25,2,77.71,2,0,5.0,1,1,2,0,0,0,0,1,1.7,0,1.7
83.86,1,75.29,2,1,3.3,2,2,2,1,0,0,0,2,2.88,2,1.44
70.39,2,69.9,1,1,7.8,2,1,2,1,1,0,0,2,5.18,3,2.59
66.61,0,87.51,1,0,4.4,1,1,1,1,0,1,0,4,6.08,2,1.52
79.57,0,93.97,1,0,3.3,0,1,0,0,0,1,0,3,3.57,0,1.19
84.27,1,86.67,1,1,3.0,0,1,0,0,0,0,1,0,0.0,0,1.15
62.64,1,80.58,2,0,2.1,2,0,1,0,0,1,0,5,3.15,0,0.63
71.14,0,82.62,2,2,10.0,0,2,2,0,0,1,0,3,10.5,0,3.5
57.18,1,93.56,1,0,7.3,2,3,0,2,1,1,0,5,13.95,5,2.79
37.03,1,82.6,1,0,3.2,0,0,1,1,1,1,0,3,2.88,3,0.96
74.81,2,69.15,2,2,8.0,1,2,2,2,1,1,0,4,11.6,5,2.9
80.52,2,78.92,2,2,5.6,1,3,1,0,1,1,0,4,9.52,1,2.3800000000000003
75.67,1,81.26,1,2,5.4,1,3,1,0,1,1,0,4,9.28,1,2.3200000000000003
44.71,0,65.05,2,0,3.1,2,0,0,2,0,0,0,2,1.86,4,0.93
67.09,2,72.15,2,2,3.5,2,2,2,1,0,1,0,5,7.750000000000002,2,1.5500000000000005
40.94,0,86.0,2,2,4.4,1,1,2,0,1,1,0,4,6.48,1,1.62
91.18,1,56.77,2,0,0.6,1,1,0,2,0,1,1,4,1.52,4,0.38
56.8,0,62.5,2,0,3.5,0,3,2,2,0,1,0,3,4.95,4,1.65
89.58,0,73.24,2,0,4.5,1,0,1,2,0,0,0,1,1.35,4,1.35
85.24,0,78.54,2,2,7.1,1,0,1,2,1,1,0,4,8.92,5,2.23
59.39,0,61.42,2,0,3.3,1,1,1,1,1,0,0,1,1.19,3,1.19
56.14,1,73.73,1,0,6.1,2,0,0,1,0,1,0,5,9.15,2,1.83
76.91,1,86.54,2,0,0.4,2,0,2,0,1,1,0,5,0.6,1,0.12
60.18,2,75.69,1,2,6.8,1,2,0,0,1,1,0,4,10.16,1,2.54
73.43,2,84.39,1,0,2.7,0,2,0,1,0,1,0,3,3.63,2,1.21
65.24,2,69.08,1,0,4.8,0,3,0,1,1,0,1,0,0.0,3,2.04
47.06,2,66.9,1,1,5.3,1,2,0,2,0,1,0,4,8.159999999999998,4,2.04
40.77,0,83.49,1,2,4.9,2,0,2,2,1,1,0,5,7.85,5,1.57
75.17,2,78.69,2,0,4.3,1,1,1,2,0,0,0,1,1.4899999999999998,4,1.4899999999999998
64.14,2,63.14,1,1,2.0,0,1,1,0,0,0,1,0,0.0,0,0.8500000000000001
64.26,0,66.99,2,2,2.7,2,1,1,0,1,0,0,2,2.22,1,1.11
81.74,1,90.65,1,2,6.5,2,3,2,0,0,0,0,2,5.3,0,2.65
88.43,2,65.75,2,0,3.3,2,1,2,0,0,0,0,2,2.38,0,1.19
68.18,1,84.34,2,0,4.3,1,2,2,2,1,0,0,1,1.69,5,1.69
67.23,2,70.22,1,0,1.5,1,2,1,0,0,1,0,4,3.4,0,0.85
79.0,1,74.97,2,1,6.2,1,0,2,0,1,1,0,4,7.64,1,1.91
53.0,2,77.95,1,1,1.9,0,3,1,2,1,1,1,3,3.66,5,1.22
75.12,1,53.99,2,1,6.3,2,1,1,2,1,0,0,2,4.279999999999999,5,2.14
79.73,1,60.37,2,1,2.4,2,0,0,1,1,1,0,5,3.85,3,0.77
81.52,2,75.86,1,1,6.5,0,1,2,2,1,0,1,0,0.0,5,2.2
44.89,1,67.76,2,0,4.5,0,1,0,0,0,1,0,3,4.65,0,1.5499999999999998
61.34,2,84.97,2,0,3.4,2,0,2,2,0,1,0,5,5.1,4,1.02
59.7,2,58.94,2,2,7.7,2,2,2,0,1,1,0,5,14.05,1,2.81
73.4,0,80.65,2,2,4.4,0,0,0,1,0,1,0,3,4.260000000000001,2,1.4200000000000002
78.73,2,61.24,2,0,3.8,1,3,2,1,1,1,0,4,6.96,3,1.74
92.95,2,71.48,2,2,6.3,1,0,2,1,0,0,0,1,1.99,2,1.99
65.07,2,64.36,1,0,1.5,1,1,2,0,1,0,0,1,0.6499999999999999,1,0.6499999999999999
65.03,2,94.02,2,0,0.0,0,2,1,0,0,1,0,3,1.2000000000000002,0,0.4
88.1,0,61.61,1,0,6.8,2,0,1,1,0,0,0,2,4.08,2,2.04
76.15,0,73.78,2,1,2.8,0,2,2,1,0,1,0,3,3.87,2,1.29
89.75,0,57.73,1,1,6.2,1,2,0,0,0,1,0,4,9.239999999999998,0,2.31
76.04,0,91.0,2,2,4.6,1,2,1,0,0,1,0,4,7.52,0,1.88
55.8,1,79.01,1,0,2.2,1,2,1,0,1,0,0,1,1.06,1,1.06
53.34,2,76.37,2,1,5.7,0,1,2,0,0,1,0,3,5.88,0,1.96
50.28,0,89.74,1,2,3.7,0,1,1,1,0,0,1,0,0.0,2,1.41
81.27,2,76.47,1,0,2.3,1,1,0,1,1,0,0,1,0.8899999999999999,3,0.8899999999999999
88.64,0,77.2,1,0,2.4,1,1,0,2,0,1,0,4,3.68,4,0.92
97.89,2,76.32,2,2,1.0,2,1,0,2,0,0,1,2,1.2,4,0.6
83.8,1,80.64,2,1,5.3,0,3,0,0,1,1,0,3,6.719999999999999,1,2.24
88.28,0,70.08,2,0,2.6,2,3,1,1,0,1,0,5,6.9,2,1.38
63.88,1,72.86,1,0,4.4,1,0,1,0,0,0,0,1,1.32,0,1.32
55.81,1,83.1,2,2,4.1,1,2,0,2,1,0,0,1,1.73,5,1.73
83.9,2,77.77,1,0,2.6,1,3,1,0,0,1,0,4,5.5200000000000005,0,1.38
77.85,0,73.86,2,2,1.5,2,1,2,2,0,0,1,2,1.4999999999999998,4,0.7499999999999999
73.5,1,60.99,1,1,9.6,0,2,2,2,1,1,0,3,9.989999999999998,5,3.33
77.42,2,89.98,1,0,4.4,0,1,2,1,0,1,0,3,4.5600000000000005,2,1.52
76.52,2,68.39,1,1,8.1,2,1,2,0,1,0,0,2,5.359999999999999,1,2.68
89.97,2,84.87,2,0,6.8,0,0,2,1,1,1,0,3,6.12,3,2.04
90.13,1,76.76,1,0,3.9,2,2,0,2,0,0,0,2,3.14,4,1.5699999999999998
79.62,2,62.07,2,1,4.9,2,1,1,2,1,1,0,5,8.6,5,1.72
83.84,2,87.52,1,1,4.8,0,1,0,0,1,1,0,3,5.07,1,1.69
79.2,2,77.55,2,0,8.2,0,0,0,0,0,1,0,3,7.379999999999999,0,2.4599999999999995
65.54,1,88.35,1,2,6.2,2,2,0,0,1,1,0,5,11.8,1,2.36
82.59,2,73.18,1,2,2.9,0,3,1,0,1,0,1,0,0.0,1,1.5700000000000005
52.48,1,82.04,1,2,5.2,0,2,2,2,0,1,0,3,6.18,4,2.06
86.75,2,57.37,2,1,6.1,2,1,0,2,0,1,0,5,10.4,4,2.08
55.28,1,70.0,1,1,2.1,1,3,1,2,0,0,0,1,1.28,4,1.28
76.0,1,62.27,1,0,5.5,2,0,0,1,1,1,0,5,8.25,3,1.65
60.17,0,71.25,2,0,7.2,0,0,1,1,0,0,1,0,0.0,2,2.16
79.75,0,79.72,2,2,2.8,1,1,0,1,0,1,0,4,4.5600000000000005,2,1.14
71.53,0,68.95,1,2,3.1,0,2,2,0,0,0,1,0,0.0,0,1.4300000000000002
49.67,1,83.64,2,2,6.8,2,1,1,2,1,1,0,5,11.7,5,2.3400000000000003
77.89,2,66.43,2,0,3.8,2,2,0,1,0,0,0,2,3.08,2,1.54
63.91,2,83.85,1,0,2.5,2,0,2,0,1,1,0,5,3.75,1,0.75
84.34,1,88.1,2,0,6.3,1,1,2,0,1,0,0,1,2.09,1,2.09
72.02,2,85.14,1,0,5.7,0,1,1,0,1,0,1,0,0.0,1,1.91
77.54,1,71.56,1,2,4.7,1,3,2,2,1,1,0,4,8.44,5,2.11
58.59,2,53.75,1,1,6.7,2,1,1,0,0,0,0,2,4.52,0,2.26
63.75,1,80.82,2,2,6.9,0,2,1,1,1,1,0,3,7.709999999999999,3,2.57
65.58,0,73.75,2,0,4.3,2,3,2,0,0,1,0,5,9.45,0,1.89
83.99,0,65.22,1,0,8.4,0,2,2,2,0,0,1,0,0.0,4,2.92
95.48,2,69.44,1,0,7.7,1,3,1,2,0,1,0,4,11.64,4,2.91
60.73,2,89.34,2,2,0.5,1,0,2,0,1,1,0,4,1.0,1,0.25
87.08,2,63.63,2,1,2.4,1,2,1,2,0,0,0,1,1.1700000000000002,4,1.1700000000000002
41.62,2,79.68,1,0,0.0,1,2,2,2,0,1,1,4,1.6,4,0.4
55.28,0,77.18,1,1,3.9,0,1,1,1,0,0,1,0,0.0,2,1.42
58.58,0,71.43,1,0,2.1,0,0,2,1,0,0,1,0,0.0,2,0.63
53.06,1,81.45,2,1,2.9,1,3,2,0,1,0,0,1,1.5200000000000002,1,1.5200000000000002
49.83,2,91.32,1,1,6.7,1,3,0,2,0,0,0,1,2.66,4,2.66
77.78,0,72.04,2,0,1.0,0,0,0,2,1,1,1,3,0.8999999999999999,5,0.3
69.0,1,72.57,1,0,4.8,2,1,1,2,1,1,0,5,8.2,5,1.64
77.31,1,81.22,2,2,4.7,1,2,0,1,0,0,0,1,1.91,2,1.91
81.67,1,84.18,2,2,4.3,0,2,0,2,1,0,1,0,0.0,5,1.79
75.72,0,73.72,1,0,4.8,1,1,1,1,0,0,0,1,1.64,2,1.64
81.21,1,71.95,2,1,0.0,0,3,2,2,0,0,1,0,0.0,4,0.6500000000000001
71.03,2,52.82,2,2,2.9,1,1,2,1,1,0,0,1,1.1700000000000002,3,1.1700000000000002
55.38,1,67.22,1,1,7.6,1,2,1,0,0,1,0,4,10.919999999999998,0,2.7299999999999995
86.81,1,63.61,2,0,2.1,2,0,0,0,0,1,0,5,3.15,0,0.63
63.75,0,81.85,2,0,7.8,2,3,2,2,0,0,0,2,5.88,4,2.94
58.9,1,72.56,1,0,1.7,2,1,0,2,1,0,1,2,1.42,5,0.71
69.51,0,72.17,2,1,1.4,2,2,1,1,0,1,0,5,4.3500000000000005,2,0.8700000000000001
59.22,0,74.91,2,1,2.6,1,3,0,1,0,0,0,1,1.4300000000000002,2,1.4300000000000002
66.16,2,66.3,1,0,6.8,1,1,1,1,1,0,0,1,2.24,3,2.24
76.82,1,90.53,1,1,3.4,2,0,1,2,1,0,0,2,2.14,5,1.07
76.88,2,87.98,1,0,5.2,2,3,2,1,0,0,0,2,4.32,2,2.16
59.43,2,91.18,2,0,4.6,1,0,1,2,0,1,0,4,5.52,4,1.38
65.17,1,81.83,1,0,4.4,0,2,2,1,0,1,0,3,5.16,2,1.7200000000000002
87.04,1,74.71,1,2,7.0,2,3,1,2,0,1,0,5,14.000000000000002,4,2.8000000000000003
78.95,0,91.15,1,2,6.0,0,0,2,1,0,0,1,0,0.0,2,1.9
100.0,1,68.19,1,1,2.2,1,1,0,1,0,0,0,1,0.91,2,0.91
88.52,0,66.29,1,2,3.9,0,0,1,1,1,0,1,0,0.0,3,1.27
88.02,2,68.98,1,1,8.0,2,2,0,2,1,0,0,2,5.699999999999999,5,2.85
52.57,2,80.23,1,2,5.1,2,1,1,0,0,1,0,5,9.15,0,1.83
82.69,0,67.38,2,0,1.5,2,0,1,0,1,0,0,2,0.8999999999999999,1,0.4499999999999999
71.26,1,73.45,2,2,1.6,2,3,1,2,1,1,1,5,5.9,5,1.1800000000000002
64.29,1,58.98,1,1,6.3,2,0,2,2,1,0,0,2,3.88,5,1.94
74.35,0,79.81,1,1,5.9,1,3,2,0,0,1,0,4,9.68,0,2.42
85.23,2,59.83,2,2,2.7,0,3,0,0,1,0,1,0,0.0,1,1.5100000000000002
79.01,0,65.68,1,0,6.0,1,0,0,1,1,1,0,4,7.199999999999999,3,1.7999999999999998
59.7,1,87.17,2,0,7.7,1,2,1,1,1,1,0,4,10.84,3,2.71
82.39,1,86.8,1,0,7.4,1,3,0,2,0,0,0,1,2.8200000000000003,4,2.8200000000000003
63.07,0,78.74,2,2,7.7,0,2,1,0,1,0,1,0,0.0,1,2.81
75.03,1,77.76,1,0,5.6,0,3,1,0,0,0,1,0,0.0,0,2.28
67.75,2,69.69,2,2,4.1,1,3,1,2,0,1,0,4,7.72,4,1.93
68.94,0,67.27,2,1,3.7,0,0,2,0,1,0,1,0,0.0,1,1.16
