jee_main_score,jee_advanced_score,mock_test_score_avg,school_board,class_12_percent,attempt_count,coaching_institute,daily_study_hours,family_income,parent_education,location_type,peer_pressure_level,mental_health_issues,admission_taken,dropout
56.24,80.19,75.13,0,62.4,1,0,7.8,0,1,0,1,1,1,0
68.41,42.78,66.22,0,68.93,1,0,4.9,0,2,0,2,0,0,1
64.47,51.21,88.52,0,69.07,1,0,5.1,0,3,1,0,0,0,1
83.17,85.41,81.96,2,84.42,1,1,6.8,1,0,2,1,0,0,0
45.97,74.53,66.16,0,80.28,2,1,3.5,1,3,1,2,0,0,0
72.64,56.12,76.59,2,84.04,2,2,4.4,1,2,0,2,1,0,0
79.82,85.24,63.28,2,88.39,1,1,6.1,2,0,0,2,1,0,0
97.99,85.3,68.41,2,71.94,1,0,7.0,2,3,1,2,1,0,0
65.26,70.3,63.66,0,63.13,1,0,0.0,1,3,1,2,1,1,1
76.54,51.6,77.2,2,63.19,1,0,3.0,2,2,1,2,0,0,0
46.75,59.38,85.2,2,56.62,1,2,2.5,0,3,1,1,0,1,0
38.51,70.58,77.58,1,70.41,2,2,4.3,0,0,2,1,0,0,1
83.83,62.98,79.06,0,71.16,2,1,2.7,2,3,0,0,1,0,0
71.92,81.02,79.08,1,82.88,2,0,5.8,0,0,1,2,1,1,0
88.5,41.52,74.62,1,75.17,2,0,4.8,0,3,1,0,0,1,0
52.77,42.09,54.33,0,70.1,2,2,6.3,0,2,1,1,1,1,0
79.28,68.89,88.41,1,73.84,2,2,6.4,1,0,0,0,1,1,0
98.16,58.14,89.65,2,64.61,1,0,5.9,2,3,0,1,1,1,0
77.88,55.97,65.19,1,85.25,1,2,3.8,2,1,0,1,1,1,0
75.87,37.71,63.55,1,67.14,2,0,4.7,1,0,1,0,1,0,0
72.12,66.31,75.35,2,63.6,1,0,3.6,0,0,0,1,0,0,1
50.01,65.16,74.61,1,83.18,2,1,1.8,1,0,1,1,0,1,0
90.98,76.46,65.58,2,80.74,2,0,6.4,0,1,1,0,1,0,1
63.45,67.1,53.0,0,57.76,2,0,4.3,1,2,2,0,1,1,0
79.06,63.88,71.67,1,83.55,1,0,1.5,0,3,2,2,1,1,1
50.12,84.83,74.62,0,67.58,1,2,5.6,1,1,2,0,0,1,0
55.49,45.0,76.71,1,71.26,2,0,4.1,1,3,0,1,1,1,0
92.09,74.58,72.19,2,76.87,1,0,0.4,0,1,2,2,1,0,1
67.14,39.26,64.75,1,80.87,2,0,1.8,0,1,0,1,1,1,0
92.35,52.59,79.93,0,79.45,1,0,3.1,2,3,1,0,1,0,0
70.9,46.6,68.79,2,74.5,1,0,4.9,2,3,2,1,0,0,0
46.21,78.51,62.42,2,70.75,2,0,6.1,1,3,2,0,1,0,0
84.49,64.95,65.83,0,79.12,2,0,6.0,1,2,0,0,0,0,0
63.74,65.78,47.05,0,73.82,2,0,5.7,2,0,0,0,1,1,0
81.78,48.29,65.81,1,93.05,2,2,4.4,2,1,2,2,1,1,0
72.35,61.2,76.26,1,80.86,1,1,7.9,0,0,0,0,1,1,0
50.4,53.78,72.08,2,65.77,2,0,5.9,2,3,0,1,1,0,0
74.3,72.14,86.25,0,70.22,1,0,4.9,1,3,0,2,1,1,0
100.0,50.14,64.84,0,75.48,2,0,5.6,2,1,1,2,1,1,0
78.9,87.28,73.85,1,87.99,1,0,3.7,2,1,2,2,0,1,0
71.19,39.19,77.51,1,89.11,2,1,4.4,2,1,0,1,1,1,0
87.05,53.1,96.11,2,71.04,2,1,0.3,2,1,0,0,0,1,0
74.95,92.84,69.74,0,65.66,2,0,3.7,1,1,1,2,0,0,0
74.93,59.04,55.47,0,64.39,1,0,8.0,2,3,1,0,1,0,0
56.72,44.96,78.18,0,77.52,1,0,4.8,2,1,1,0,0,1,0
75.27,69.51,90.39,0,98.04,2,1,4.7,1,2,1,1,1,0,0
86.5,58.39,64.13,1,80.39,1,0,6.5,2,0,2,2,1,0,0
60.3,52.63,78.09,1,59.06,2,1,5.2,1,0,2,1,1,0,0
91.94,48.47,82.74,1,67.74,1,0,2.9,2,2,0,2,1,0,0
70.72,100.0,80.2,2,68.76,2,2,4.5,2,1,2,2,0,1,0
59.57,61.98,69.51,0,66.78,2,1,2.2,2,3,0,0,0,0,0
85.97,35.19,59.62,1,71.12,1,2,4.9,0,3,2,0,1,0,1
67.98,89.9,67.02,0,78.69,1,0,2.8,2,2,2,2,0,0,0
82.63,75.78,73.5,1,81.82,1,1,6.4,1,2,2,2,1,0,0
67.92,53.74,78.9,2,85.92,2,0,3.5,0,2,0,0,1,1,0
71.16,51.07,72.01,1,80.24,1,0,2.9,2,0,0,2,0,0,0
78.91,76.78,63.44,2,55.46,1,2,4.3,1,2,1,2,1,1,0
76.07,62.05,74.66,0,64.43,1,1,5.2,2,3,0,2,0,1,0
44.06,35.18,78.32,1,73.42,1,1,2.1,1,1,1,1,0,0,0
56.3,94.6,72.56,1,76.47,1,1,3.5,2,3,0,2,1,1,0
85.01,59.06,57.97,1,83.61,2,0,4.7,1,2,0,2,0,1,0
70.15,89.93,65.82,0,75.43,2,1,7.2,1,3,2,0,0,1,0
64.67,86.45,79.37,2,75.51,1,0,0.0,0,0,0,0,1,1,0
52.98,49.98,51.4,2,77.38,2,0,5.7,0,3,2,1,0,1,0
56.88,82.53,42.88,1,72.45,1,2,3.7,1,0,0,0,0,0,0
43.69,55.58,86.1,0,75.87,1,2,3.5,1,1,1,2,0,1,0
70.58,36.13,74.14,2,86.26,2,1,3.1,0,2,0,1,0,0,1
63.62,59.21,75.28,2,74.16,2,2,3.8,1,1,2,2,1,0,0
58.47,72.36,55.08,2,74.7,2,1,5.7,2,2,2,2,1,0,0
71.05,58.6,76.85,2,74.66,2,0,3.4,2,1,2,2,0,0,0
77.1,61.09,71.3,2,87.98,2,0,7.8,1,1,2,1,0,0,0
100.0,84.3,48.99,1,63.92,2,0,5.7,1,1,0,0,1,0,0
50.83,67.7,85.09,1,92.76,2,2,4.9,0,0,2,0,1,0,1
88.23,52.51,69.9,1,63.24,1,1,4.2,0,0,2,0,0,0,1
85.62,77.23,63.25,2,68.46,1,0,6.9,1,3,0,2,0,0,0
61.09,69.16,63.46,2,82.45,1,0,7.2,2,3,2,1,1,1,0
74.85,25.65,43.82,2,85.3,2,0,2.2,0,3,1,0,0,1,0
65.59,72.85,75.12,1,60.97,1,0,3.1,2,2,1,1,0,0,0
74.6,72.27,71.14,2,64.07,1,0,5.8,2,0,2,1,0,0,0
93.13,66.32,65.67,1,77.78,1,2,6.4,2,1,1,2,0,1,0
80.48,80.27,83.34,2,98.44,1,0,3.9,2,3,2,1,1,0,0
79.12,55.24,51.39,1,87.46,2,2,3.0,0,0,0,0,1,0,1
65.98,71.38,60.84,0,72.52,1,0,4.7,1,0,1,0,1,1,0
51.22,40.93,57.8,2,50.81,1,2,7.5,1,2,1,1,1,0,0
69.08,72.51,64.65,2,75.82,1,2,4.6,0,1,0,1,1,1,0
88.89,97.25,68.81,1,78.62,1,0,2.0,2,0,1,1,1,0,0
50.62,50.08,73.16,2,71.17,1,1,4.7,1,0,2,1,1,0,0
57.23,53.84,63.84,1,66.49,2,1,6.1,1,3,2,0,1,0,0
73.77,54.64,57.47,1,76.59,1,1,4.3,1,2,1,0,1,0,0
58.21,68.08,88.23,0,65.58,1,0,7.0,2,2,0,2,0,0,0
60.9,48.99,96.94,0,93.72,1,0,6.2,1,1,2,1,1,1,0
66.07,72.74,69.72,2,90.17,1,0,4.4,0,2,2,0,0,0,1
52.88,79.55,58.92,2,81.58,1,0,4.6,1,1,1,1,0,0,0
58.36,74.55,85.71,1,75.9,1,0,0.8,1,1,0,0,0,1,0
81.85,37.71,50.64,1,68.4,2,2,6.9,0,3,2,2,1,0,1
53.7,81.92,63.98,1,74.79,1,2,3.8,2,3,0,0,0,0,0
49.63,81.0,59.65,1,91.39,1,1,3.7,1,0,1,0,1,0,0
63.18,79.28,54.09,2,83.69,2,1,3.4,2,3,1,2,1,1,0
82.25,71.97,64.64,0,77.04,2,0,5.4,2,0,2,1,1,1,0
69.24,69.52,57.63,2,84.24,1,0,2.2,2,0,0,0,0,0,0
65.5,82.52,68.15,2,80.46,1,1,2.5,1,0,0,2,0,0,0
72.62,96.78,68.33,2,78.96,2,2,4.4,1,0,1,2,1,1,0
47.56,50.75,60.54,0,84.81,1,2,3.2,0,1,1,2,0,0,1
78.93,83.25,63.55,2,80.17,2,0,5.2,2,0,1,0,1,1,0
77.37,64.62,65.23,0,83.59,1,1,3.3,0,0,1,1,0,0,1
66.27,63.93,77.72,1,76.61,1,1,7.7,1,0,1,0,0,1,0
86.08,41.42,66.22,2,72.46,1,2,5.9,1,1,2,0,0,1,0
56.22,61.44,77.9,1,69.52,2,0,5.9,0,2,2,0,1,0,1
87.79,50.04,75.03,1,68.33,2,1,3.3,0,2,0,2,0,1,0
74.16,58.58,74.86,1,58.95,2,2,9.3,2,0,2,1,1,0,0
67.29,48.43,84.65,2,65.88,2,2,3.6,1,2,2,0,0,1,0
71.72,58.82,54.57,1,65.59,1,2,3.1,2,3,2,1,0,0,0
70.5,59.5,62.32,2,69.93,1,0,5.9,2,3,0,0,1,1,0
89.08,67.55,89.16,1,90.62,2,0,4.9,1,3,2,1,0,0,0
56.93,40.16,64.91,2,73.42,2,2,2.9,1,3,0,2,1,1,0
61.32,42.87,34.22,2,77.42,2,0,8.9,2,1,0,1,1,1,0
86.51,71.79,65.56,2,77.73,2,0,6.5,0,0,2,2,0,0,1
63.66,53.24,69.62,1,90.88,1,0,4.5,1,1,2,2,1,0,0
84.61,83.19,36.59,2,69.24,2,0,9.3,2,1,2,1,0,1,0
95.79,69.6,84.01,1,72.77,1,0,6.1,0,0,1,0,1,1,0
66.37,75.71,59.44,0,73.94,2,1,4.5,2,1,0,0,1,0,0
81.54,88.57,71.94,1,86.37,1,1,9.1,1,0,0,0,0,1,0
55.85,61.04,65.29,1,88.44,2,0,5.8,0,1,1,0,1,0,1
82.57,56.81,52.54,2,79.75,1,2,5.7,0,2,1,1,1,0,1
74.79,79.95,55.15,1,87.33,1,1,3.7,0,2,2,0,1,0,1
78.62,74.15,56.78,0,76.78,1,0,4.6,1,3,1,0,1,0,0
62.96,63.0,81.03,2,73.27,1,1,3.7,1,2,1,2,0,0,0
48.74,88.26,66.23,1,86.79,1,2,7.4,2,3,1,1,0,0,0
79.05,62.6,61.74,1,79.88,1,0,1.3,2,3,0,2,0,1,1
43.11,66.52,56.78,2,67.64,1,2,7.2,1,3,1,2,1,0,0
67.56,66.34,82.35,2,84.97,1,1,2.7,2,1,2,0,1,1,0
85.18,51.05,85.57,1,72.92,1,0,4.4,0,0,0,0,0,0,1
74.69,67.24,82.22,1,71.69,2,2,3.9,1,2,0,1,0,0,0
99.28,88.35,73.91,2,83.93,2,0,3.5,1,0,1,2,0,1,0
86.35,73.12,71.48,2,74.11,1,0,5.9,2,2,1,0,1,0,0
62.85,66.5,53.41,0,78.89,2,2,4.5,1,2,1,2,0,0,0
72.38,63.41,65.05,0,81.62,2,0,3.2,0,1,1,0,1,0,1
71.34,71.29,59.79,0,67.17,1,1,4.8,1,2,2,0,1,0,0
49.85,78.0,46.09,2,78.85,1,1,3.1,0,0,1,0,0,1,0
58.83,75.75,80.68,2,88.49,2,1,3.4,1,0,2,0,1,1,0
64.15,60.69,59.65,2,65.44,1,1,1.5,1,2,1,1,0,1,0
43.49,71.2,82.35,1,79.5,1,1,3.6,1,0,1,2,0,1,0
72.66,73.68,78.58,2,66.71,1,0,5.5,2,3,2,2,1,1,0
68.51,49.88,74.68,1,85.21,2,0,4.6,2,0,1,1,1,0,0
48.58,68.69,75.35,2,85.12,2,2,8.1,0,3,0,1,0,0,1
77.66,31.42,60.62,2,71.46,2,2,9.7,2,3,2,1,0,0,0
82.02,73.72,90.29,1,97.1,1,1,3.6,1,0,2,0,0,1,0
75.18,76.57,68.52,2,86.07,1,1,2.8,2,3,0,0,0,1,0
67.46,77.96,71.62,2,82.07,1,1,6.8,2,0,2,2,0,1,0
80.28,59.68,60.21,2,81.51,1,0,5.2,0,0,1,1,0,1,0
81.52,70.94,56.83,0,84.84,1,2,6.8,1,2,2,2,1,0,0
76.3,88.78,73.73,2,65.04,2,0,5.3,0,0,2,1,1,1,0
60.46,88.62,70.61,1,76.95,1,1,4.1,2,0,0,2,1,1,0
75.87,65.53,58.53,1,78.83,2,2,4.1,1,2,2,1,0,0,0
88.74,68.23,50.74,1,71.0,1,0,5.4,0,1,1,1,1,1,0
63.65,83.77,52.76,2,79.65,2,0,4.1,0,0,2,0,0,1,0
100.0,41.99,82.35,1,87.32,1,1,6.9,1,1,2,2,0,1,0
64.64,60.83,60.64,0,70.78,1,0,1.9,0,1,0,0,1,1,0
72.45,87.37,63.93,1,74.46,1,2,6.9,0,2,0,0,1,0,1
62.59,81.6,85.4,2,66.79,1,0,0.8,0,1,2,2,0,1,1
75.13,71.91,54.53,0,57.13,2,1,4.8,2,1,1,0,1,0,0
47.61,41.91,59.28,1,82.79,1,1,3.8,0,3,0,1,0,0,1
64.36,65.2,58.77,0,74.74,2,0,1.5,2,1,0,1,1,1,0
56.71,56.56,87.42,1,75.48,2,0,0.4,0,2,1,1,1,1,0
73.89,71.3,91.92,2,65.13,2,2,2.3,0,0,0,1,1,0,1
85.92,53.05,77.02,0,73.14,1,1,4.6,0,3,2,0,1,1,0
81.04,49.59,77.4,1,85.97,1,1,3.3,0,2,0,2,1,1,0
38.8,32.96,61.04,1,75.01,2,2,2.4,1,2,1,0,1,1,1
100.0,85.55,91.37,0,75.29,1,0,7.2,2,3,2,2,1,1,0
76.13,59.6,71.21,0,77.08,2,0,2.0,1,3,1,2,0,1,0
61.13,68.51,78.24,0,62.64,2,1,5.9,1,2,1,0,1,1,0
74.2,65.96,66.73,0,81.25,1,1,2.7,1,0,1,0,0,0,0
74.47,48.92,64.78,1,62.45,1,0,2.3,1,1,1,1,0,1,0
62.66,45.85,87.96,1,65.6,2,0,3.3,0,0,0,2,1,0,1
74.77,49.91,74.48,1,64.51,2,0,5.7,0,1,0,2,0,0,1
63.5,54.43,85.42,2,73.25,1,0,1.8,1,0,0,2,1,0,1
66.34,71.87,71.06,0,71.48,1,2,5.1,1,3,0,1,1,1,0
62.39,53.27,57.82,1,74.99,1,1,2.6,2,3,2,2,1,0,0
51.94,93.94,61.0,0,65.95,2,0,2.9,1,3,0,2,0,0,0
74.04,82.43,69.24,0,85.05,2,0,5.3,0,2,1,1,1,0,1
80.19,78.93,60.48,1,83.34,2,1,8.8,2,2,2,0,0,1,0
79.21,64.09,54.71,0,73.26,1,1,2.7,1,1,0,1,0,0,0
83.48,90.23,82.42,0,70.22,2,0,5.9,2,3,0,1,1,0,0
76.54,62.51,61.46,0,69.21,2,0,3.9,1,2,2,0,1,1,0
64.54,65.5,69.66,0,71.9,2,0,3.6,2,2,0,2,1,1,0
83.76,68.72,71.55,0,61.0,1,2,6.6,2,3,1,0,0,0,0
52.99,77.23,60.94,1,65.4,2,0,2.8,0,0,1,2,0,0,1
59.39,76.19,85.41,1,83.6,1,0,2.2,2,3,1,1,1,1,0
58.5,58.4,54.59,0,78.02,2,2,5.4,1,1,1,2,0,1,0
87.12,57.47,71.14,0,91.34,2,2,7.7,2,3,0,1,1,1,0
85.2,76.24,70.95,0,72.01,1,2,6.0,1,0,1,2,1,0,0
78.82,77.44,67.35,2,71.38,1,2,1.7,1,0,0,1,0,1,0
87.01,59.71,52.44,0,70.92,1,2,3.3,0,3,0,2,0,0,1
59.69,40.6,78.45,2,71.81,2,0,6.5,2,2,0,2,0,0,0
76.88,62.68,76.92,2,68.4,1,1,7.7,0,0,0,2,1,1,0
70.25,75.98,59.89,2,77.71,2,0,5.0,1,1,2,0,0,0,0
83.86,94.89,76.49,1,75.29,2,1,3.3,2,2,2,1,0,0,0
70.39,46.83,72.5,2,69.9,1,1,7.8,2,1,2,1,1,0,0
66.61,59.17,52.63,0,87.51,1,0,4.4,1,1,1,1,0,1,0
79.57,59.77,57.75,0,93.97,1,0,3.3,0,1,0,0,0,1,0
84.27,87.69,81.66,1,86.67,1,1,3.0,0,1,0,0,0,0,1
62.64,65.44,71.71,1,80.58,2,0,2.1,2,0,1,0,0,1,0
71.14,51.48,61.23,0,82.62,2,2,10.0,0,2,2,0,0,1,0
57.18,74.94,57.7,1,93.56,1,0,7.3,2,3,0,2,1,1,0
37.03,59.53,61.82,1,82.6,1,0,3.2,0,0,1,1,1,1,0
74.81,46.41,62.67,2,69.15,2,2,8.0,1,2,2,2,1,1,0
80.52,51.72,57.85,2,78.92,2,2,5.6,1,3,1,0,1,1,0
75.67,93.74,47.1,1,81.26,1,2,5.4,1,3,1,0,1,1,0
44.71,72.15,81.68,0,65.05,2,0,3.1,2,0,0,2,0,0,0
67.09,67.72,79.65,2,72.15,2,2,3.5,2,2,2,1,0,1,0
40.94,62.0,52.72,0,86.0,2,2,4.4,1,1,2,0,1,1,0
91.18,70.67,69.64,1,56.77,2,0,0.6,1,1,0,2,0,1,1
56.8,70.48,57.17,0,62.5,2,0,3.5,0,3,2,2,0,1,0
89.58,70.67,64.86,0,73.24,2,0,4.5,1,0,1,2,0,0,0
85.24,67.84,63.86,0,78.54,2,2,7.1,1,0,1,2,1,1,0
59.39,79.9,62.87,0,61.42,2,0,3.3,1,1,1,1,1,0,0
56.14,66.37,92.04,1,73.73,1,0,6.1,2,0,0,1,0,1,0
76.91,50.35,62.72,1,86.54,2,0,0.4,2,0,2,0,1,1,0
60.18,56.2,58.3,2,75.69,1,2,6.8,1,2,0,0,1,1,0
73.43,34.34,58.85,2,84.39,1,0,2.7,0,2,0,1,0,1,0
65.24,98.43,80.53,2,69.08,1,0,4.8,0,3,0,1,1,0,1
47.06,79.8,48.17,2,66.9,1,1,5.3,1,2,0,2,0,1,0
40.77,52.72,58.85,0,83.49,1,2,4.9,2,0,2,2,1,1,0
75.17,61.49,85.36,2,78.69,2,0,4.3,1,1,1,2,0,0,0
64.14,55.81,70.93,2,63.14,1,1,2.0,0,1,1,0,0,0,1
64.26,90.68,70.3,0,66.99,2,2,2.7,2,1,1,0,1,0,0
81.74,43.28,93.59,1,90.65,1,2,6.5,2,3,2,0,0,0,0
88.43,67.83,70.96,2,65.75,2,0,3.3,2,1,2,0,0,0,0
68.18,64.26,59.5,1,84.34,2,0,4.3,1,2,2,2,1,0,0
67.23,79.23,64.62,2,70.22,1,0,1.5,1,2,1,0,0,1,0
79.0,64.34,54.37,1,74.97,2,1,6.2,1,0,2,0,1,1,0
53.0,37.87,83.07,2,77.95,1,1,1.9,0,3,1,2,1,1,1
75.12,61.98,74.89,1,53.99,2,1,6.3,2,1,1,2,1,0,0
79.73,50.45,81.49,1,60.37,2,1,2.4,2,0,0,1,1,1,0
81.52,67.27,82.56,2,75.86,1,1,6.5,0,1,2,2,1,0,1
44.89,88.95,63.03,1,67.76,2,0,4.5,0,1,0,0,0,1,0
61.34,38.17,56.66,2,84.97,2,0,3.4,2,0,2,2,0,1,0
59.7,53.2,67.38,2,58.94,2,2,7.7,2,2,2,0,1,1,0
73.4,57.16,57.53,0,80.65,2,2,4.4,0,0,0,1,0,1,0
78.73,59.89,69.98,2,61.24,2,0,3.8,1,3,2,1,1,1,0
92.95,77.84,81.59,2,71.48,2,2,6.3,1,0,2,1,0,0,0
65.07,63.22,65.98,2,64.36,1,0,1.5,1,1,2,0,1,0,0
65.03,72.65,69.8,2,94.02,2,0,0.0,0,2,1,0,0,1,0
88.1,55.99,66.87,0,61.61,1,0,6.8,2,0,1,1,0,0,0
76.15,69.68,77.63,0,73.78,2,1,2.8,0,2,2,1,0,1,0
89.75,78.44,59.99,0,57.73,1,1,6.2,1,2,0,0,0,1,0
76.04,54.28,41.64,0,91.0,2,2,4.6,1,2,1,0,0,1,0
55.8,78.5,73.65,1,79.01,1,0,2.2,1,2,1,0,1,0,0
53.34,66.84,79.85,2,76.37,2,1,5.7,0,1,2,0,0,1,0
50.28,82.73,73.36,0,89.74,1,2,3.7,0,1,1,1,0,0,1
81.27,62.78,60.32,2,76.47,1,0,2.3,1,1,0,1,1,0,0
88.64,72.1,54.38,0,77.2,1,0,2.4,1,1,0,2,0,1,0
97.89,65.35,73.93,2,76.32,2,2,1.0,2,1,0,2,0,0,1
83.8,64.46,69.7,1,80.64,2,1,5.3,0,3,0,0,1,1,0
88.28,70.14,66.49,0,70.08,2,0,2.6,2,3,1,1,0,1,0
63.88,74.59,89.87,1,72.86,1,0,4.4,1,0,1,0,0,0,0
55.81,46.01,56.64,1,83.1,2,2,4.1,1,2,0,2,1,0,0
83.9,88.94,89.3,2,77.77,1,0,2.6,1,3,1,0,0,1,0
77.85,36.25,68.38,0,73.86,2,2,1.5,2,1,2,2,0,0,1
73.5,55.04,45.97,1,60.99,1,1,9.6,0,2,2,2,1,1,0
77.42,64.49,65.85,2,89.98,1,0,4.4,0,1,2,1,0,1,0
76.52,72.6,79.51,2,68.39,1,1,8.1,2,1,2,0,1,0,0
89.97,91.22,63.62,2,84.87,2,0,6.8,0,0,2,1,1,1,0
90.13,36.27,50.3,1,76.76,1,0,3.9,2,2,0,2,0,0,0
79.62,57.88,66.03,2,62.07,2,1,4.9,2,1,1,2,1,1,0
83.84,31.97,57.71,2,87.52,1,1,4.8,0,1,0,0,1,1,0
79.2,66.51,73.9,2,77.55,2,0,8.2,0,0,0,0,0,1,0
65.54,70.35,77.28,1,88.35,1,2,6.2,2,2,0,0,1,1,0
82.59,91.45,55.32,2,73.18,1,2,2.9,0,3,1,0,1,0,1
52.48,67.93,59.53,1,82.04,1,2,5.2,0,2,2,2,0,1,0
86.75,82.7,77.08,2,57.37,2,1,6.1,2,1,0,2,0,1,0
55.28,75.34,57.69,1,70.0,1,1,2.1,1,3,1,2,0,0,0
76.0,59.04,55.01,1,62.27,1,0,5.5,2,0,0,1,1,1,0
60.17,43.46,53.86,0,71.25,2,0,7.2,0,0,1,1,0,0,1
79.75,70.4,72.22,0,79.72,2,2,2.8,1,1,0,1,0,1,0
71.53,42.13,71.71,0,68.95,1,2,3.1,0,2,2,0,0,0,1
49.67,86.72,59.79,1,83.64,2,2,6.8,2,1,1,2,1,1,0
77.89,63.41,68.06,2,66.43,2,0,3.8,2,2,0,1,0,0,0
63.91,85.12,86.33,2,83.85,1,0,2.5,2,0,2,0,1,1,0
84.34,58.32,56.31,1,88.1,2,0,6.3,1,1,2,0,1,0,0
72.02,70.3,44.58,2,85.14,1,0,5.7,0,1,1,0,1,0,1
77.54,69.35,73.46,1,71.56,1,2,4.7,1,3,2,2,1,1,0
58.59,65.28,66.68,2,53.75,1,1,6.7,2,1,1,0,0,0,0
63.75,59.08,59.48,1,80.82,2,2,6.9,0,2,1,1,1,1,0
65.58,72.28,75.82,0,73.75,2,0,4.3,2,3,2,0,0,1,0
83.99,51.18,78.07,0,65.22,1,0,8.4,0,2,2,2,0,0,1
95.48,46.65,41.5,2,69.44,1,0,7.7,1,3,1,2,0,1,0
60.73,85.89,60.17,2,89.34,2,2,0.5,1,0,2,0,1,1,0
87.08,77.63,95.81,2,63.63,2,1,2.4,1,2,1,2,0,0,0
41.62,67.05,75.0,2,79.68,1,0,0.0,1,2,2,2,0,1,1
55.28,92.64,76.11,0,77.18,1,1,3.9,0,1,1,1,0,0,1
58.58,61.72,82.07,0,71.43,1,0,2.1,0,0,2,1,0,0,1
53.06,87.16,68.2,1,81.45,2,1,2.9,1,3,2,0,1,0,0
49.83,68.81,77.56,2,91.32,1,1,6.7,1,3,0,2,0,0,0
77.78,49.6,76.62,0,72.04,2,0,1.0,0,0,0,2,1,1,1
69.0,95.57,74.47,1,72.57,1,0,4.8,2,1,1,2,1,1,0
77.31,81.85,64.14,1,81.22,2,2,4.7,1,2,0,1,0,0,0
81.67,64.06,70.06,1,84.18,2,2,4.3,0,2,0,2,1,0,1
75.72,77.63,60.94,0,73.72,1,0,4.8,1,1,1,1,0,0,0
81.21,59.54,68.15,1,71.95,2,1,0.0,0,3,2,2,0,0,1
71.03,79.27,53.98,2,52.82,2,2,2.9,1,1,2,1,1,0,0
55.38,27.74,58.51,1,67.22,1,1,7.6,1,2,1,0,0,1,0
86.81,49.68,64.61,1,63.61,2,0,2.1,2,0,0,0,0,1,0
63.75,81.67,56.68,0,81.85,2,0,7.8,2,3,2,2,0,0,0
58.9,62.01,61.94,1,72.56,1,0,1.7,2,1,0,2,1,0,1
69.51,69.32,66.03,0,72.17,2,1,1.4,2,2,1,1,0,1,0
59.22,44.45,72.83,0,74.91,2,1,2.6,1,3,0,1,0,0,0
66.16,95.57,79.39,2,66.3,1,0,6.8,1,1,1,1,1,0,0
76.82,85.05,62.43,1,90.53,1,1,3.4,2,0,1,2,1,0,0
76.88,62.79,84.02,2,87.98,1,0,5.2,2,3,2,1,0,0,0
59.43,59.52,79.26,2,91.18,2,0,4.6,1,0,1,2,0,1,0
65.17,82.47,74.05,1,81.83,1,0,4.4,0,2,2,1,0,1,0
87.04,97.72,69.84,1,74.71,1,2,7.0,2,3,1,2,0,1,0
78.95,81.26,71.83,0,91.15,1,2,6.0,0,0,2,1,0,0,1
100.0,100.0,82.24,1,68.19,1,1,2.2,1,1,0,1,0,0,0
88.52,51.24,82.68,0,66.29,1,2,3.9,0,0,1,1,1,0,1
88.02,52.89,84.02,2,68.98,1,1,8.0,2,2,0,2,1,0,0
52.57,46.98,68.5,2,80.23,1,2,5.1,2,1,1,0,0,1,0
82.69,73.07,74.66,0,67.38,2,0,1.5,2,0,1,0,1,0,0
71.26,68.81,84.12,1,73.45,2,2,1.6,2,3,1,2,1,1,1
64.29,63.57,60.52,1,58.98,1,1,6.3,2,0,2,2,1,0,0
74.35,78.95,64.18,0,79.81,1,1,5.9,1,3,2,0,0,1,0
85.23,85.72,68.19,2,59.83,2,2,2.7,0,3,0,0,1,0,1
79.01,41.59,78.8,0,65.68,1,0,6.0,1,0,0,1,1,1,0
59.7,56.45,78.98,1,87.17,2,0,7.7,1,2,1,1,1,1,0
82.39,79.12,65.23,1,86.8,1,0,7.4,1,3,0,2,0,0,0
63.07,58.52,49.9,0,78.74,2,2,7.7,0,2,1,0,1,0,1
75.03,53.23,70.95,1,77.76,1,0,5.6,0,3,1,0,0,0,1
67.75,82.3,56.98,2,69.69,2,2,4.1,1,3,1,2,0,1,0
68.94,45.37,50.12,0,67.27,2,1,3.7,0,0,2,0,1,0,1
82.73,61.17,52.83,2,71.38,1,0,4.5,1,3,0,1,1,1,0
57.44,71.26,71.92,2,59.86,2,0,2.7,1,1,2,0,0,1,0
99.23,56.82,84.33,0,77.52,2,0,3.8,2,0,1,0,1,1,0
46.5,78.53,68.47,0,75.49,1,1,7.1,0,1,1,1,0,0,1
63.63,56.9,70.54,1,65.67,2,1,1.3,2,1,2,0,0,0,0
77.18,88.54,82.19,1,90.69,2,1,1.4,1,3,0,1,0,0,0
80.18,63.99,49.47,0,81.07,2,0,6.2,1,2,2,1,0,0,0
70.59,76.74,74.24,0,81.92,2,1,3.8,1,0,2,1,1,1,0
71.2,77.94,67.86,1,70.13,1,1,0.6,2,2,0,0,0,0,0
77.75,55.96,74.79,1,74.99,2,0,4.4,2,0,1,1,0,1,0
68.77,33.14,62.2,1,81.27,2,0,4.1,1,1,0,2,0,0,0
91.5,71.77,58.18,0,76.53,2,2,3.6,2,3,0,0,0,0,0
83.75,67.16,69.69,0,91.02,2,0,5.9,1,3,2,1,0,1,0
84.22,74.89,87.79,1,72.96,1,1,1.8,1,3,1,2,0,0,1
58.47,62.38,78.33,2,69.95,2,0,4.5,2,2,1,2,1,1,0
70.89,59.11,61.91,2,81.34,1,1,4.1,0,3,1,1,1,1,0
67.79,98.14,51.91,1,62.35,1,1,4.6,1,3,2,2,0,0,0
