jee_main_score,jee_advanced_score,mock_test_score_avg,school_board,class_12_percent,attempt_count,coaching_institute,daily_study_hours,family_income,parent_education,location_type,peer_pressure_level,mental_health_issues,admission_taken,dropout,Income vs Admission,PSxIA,peer_focused_mh,parental_support
61.1,82.35,62.95,2,63.06,1,2,0.9,0,1,1,2,1,0,1,0,0.0,5,0.5700000000000001
90.92,77.73,80.06,1,92.34,1,1,1.0,0,0,2,2,0,0,1,0,0.0,4,0.35
84.41,88.05,62.92,1,87.77,2,0,5.6,2,3,1,2,0,0,0,2,4.5600000000000005,4,2.28
71.12,50.15,59.15,1,55.9,1,0,3.6,0,2,1,0,1,0,1,0,0.0,1,1.48
75.4,60.51,95.33,1,66.98,2,0,3.8,2,2,1,2,1,0,0,2,3.08,5,1.54
67.88,78.14,89.83,2,79.78,1,1,3.6,2,3,2,2,0,1,0,5,8.65,4,1.7300000000000002
90.99,73.17,73.61,2,61.8,2,1,4.2,0,2,2,1,1,0,1,0,0.0,3,1.7100000000000002
69.2,90.52,81.67,2,73.68,2,2,2.0,2,2,1,1,1,0,0,2,2.2,3,1.1
75.25,72.73,41.29,0,79.27,2,1,5.1,2,3,1,2,0,1,0,5,10.9,4,2.18
88.04,95.57,58.55,1,73.15,2,0,1.7,2,1,2,0,1,0,0,2,1.42,1,0.71
61.12,74.64,62.36,1,80.39,2,1,3.0,0,0,0,0,0,0,1,0,0.0,0,0.95
93.82,82.99,65.17,1,68.07,1,2,6.5,1,1,0,1,0,0,0,1,2.25,2,2.25
50.57,60.82,62.12,1,52.56,1,0,5.3,1,0,0,0,1,1,0,4,6.359999999999999,1,1.59
94.81,66.23,37.4,2,84.82,1,1,5.9,1,0,2,1,1,0,0,1,1.82,3,1.82
66.78,80.58,72.63,0,84.76,2,0,8.8,1,3,1,0,1,1,0,4,12.96,1,3.24
68.6,91.81,74.52,0,100.0,2,0,4.4,1,2,0,0,0,1,0,4,6.880000000000001,0,1.7200000000000002
45.54,77.67,87.22,1,52.93,2,0,4.5,0,2,1,0,1,1,0,3,5.25,1,1.75
65.63,64.67,58.54,2,82.51,1,0,4.0,0,0,2,1,1,0,1,0,0.0,3,1.2
57.44,88.04,57.56,0,55.31,2,1,3.6,1,0,1,1,0,0,0,1,1.13,2,1.13
63.49,30.93,35.84,0,92.56,2,0,2.5,1,3,0,2,1,0,0,1,1.35,5,1.35
70.08,43.24,64.48,1,79.88,1,2,4.7,2,0,2,2,1,0,0,2,3.02,5,1.51
85.41,76.91,78.81,0,65.48,1,0,5.2,2,1,1,0,0,1,0,5,8.8,0,1.76
74.91,66.23,60.66,1,82.8,1,0,5.3,2,0,2,0,0,1,0,5,7.949999999999999,0,1.59
76.31,75.69,93.72,2,69.47,2,0,4.6,1,1,0,0,1,0,0,1,1.5799999999999998,1,1.5799999999999998
56.66,67.03,64.92,1,78.0,2,0,6.4,1,3,0,1,0,0,0,1,2.52,2,2.52
59.67,75.14,69.76,0,77.06,1,0,4.6,0,0,0,0,1,0,1,0,0.0,1,1.38
97.18,52.97,51.64,1,92.44,2,0,3.7,2,2,2,2,0,1,0,5,7.550000000000001,4,1.5100000000000002
61.71,75.13,71.45,1,93.15,2,1,2.6,2,3,2,0,0,0,0,2,2.8600000000000003,0,1.4300000000000002
95.19,81.91,44.25,1,69.03,2,1,1.4,0,0,0,2,0,1,1,3,1.41,4,0.47
68.6,85.53,76.32,1,85.58,2,0,7.4,0,0,2,0,1,0,1,0,0.0,1,2.22
72.03,98.22,76.69,1,78.55,1,1,3.1,0,1,2,0,0,0,1,0,0.0,0,1.18
86.99,69.91,84.31,1,60.87,2,2,2.6,2,0,0,0,0,1,0,5,4.4,0,0.88
89.81,70.38,55.76,0,68.04,2,0,3.7,0,1,0,2,0,1,0,3,3.93,4,1.31
70.45,41.63,69.93,1,98.36,1,0,3.9,1,1,1,2,0,1,0,4,5.48,4,1.37
66.56,57.5,74.77,0,78.58,2,2,7.8,1,2,0,1,1,1,0,4,11.36,3,2.84
71.22,62.91,73.31,1,85.0,2,0,3.8,1,2,2,2,0,1,0,4,6.16,4,1.54
76.73,82.81,57.62,2,72.88,1,2,9.8,0,2,1,0,1,0,1,0,0.0,1,3.44
84.48,56.22,39.3,1,69.6,2,0,4.6,2,3,2,2,1,0,0,2,3.96,5,1.98
72.06,78.74,72.16,0,75.27,1,0,8.6,2,2,1,0,0,1,0,5,14.9,0,2.9799999999999995
80.66,65.97,66.17,0,72.34,2,0,6.3,0,1,2,0,1,0,1,0,0.0,1,2.09
94.94,63.17,61.2,2,60.07,2,2,5.2,0,0,1,2,0,1,0,3,4.98,4,1.66
77.34,69.98,77.17,1,64.97,2,1,7.7,2,1,1,1,1,1,0,5,12.8,3,2.56
76.36,59.74,67.46,2,82.08,1,1,6.7,1,2,2,2,0,0,0,1,2.4599999999999995,4,2.4599999999999995
50.74,59.14,52.17,1,71.19,2,0,5.8,1,0,1,2,1,0,0,1,1.74,5,1.74
35.17,38.72,44.82,1,75.26,2,0,9.1,2,1,2,0,1,1,1,5,14.65,1,2.93
77.44,62.03,54.45,0,77.35,1,0,3.5,0,0,2,2,0,1,0,3,3.1500000000000004,4,1.05
70.67,58.32,96.72,2,78.13,2,0,2.5,1,1,1,1,0,0,0,1,0.95,2,0.95
64.79,57.74,76.67,2,86.47,2,0,3.1,1,0,0,0,1,0,0,1,0.93,1,0.93
75.41,72.67,70.26,0,64.01,2,0,8.0,1,0,0,2,1,0,0,1,2.4,5,2.4
71.15,76.54,65.82,0,80.7,1,2,7.4,0,2,0,1,0,1,0,3,8.16,2,2.72
87.79,69.72,65.03,2,82.55,1,0,3.4,0,3,2,0,1,1,0,3,4.86,1,1.62
73.21,81.93,82.01,0,84.86,1,2,0.0,1,2,2,1,1,1,0,4,2.0,3,0.5
61.54,75.21,62.11,1,60.87,2,0,4.1,0,0,0,1,1,1,0,3,3.69,3,1.2299999999999998
85.86,61.28,74.92,2,77.55,1,0,2.5,2,0,2,0,0,1,0,5,3.75,0,0.75
68.96,58.59,63.82,2,92.16,2,0,3.5,0,2,0,2,1,1,0,3,4.3500000000000005,5,1.4500000000000002
79.37,71.01,91.28,0,74.01,1,0,2.4,2,1,2,1,0,0,0,2,1.84,2,0.92
65.32,75.18,76.91,1,79.83,1,1,1.3,1,0,2,0,0,0,0,1,0.44,0,0.44
62.9,88.37,82.95,2,82.8,2,2,8.3,1,1,2,2,1,0,0,1,2.7900000000000005,5,2.7900000000000005
73.18,85.06,60.99,2,64.75,1,2,3.1,2,2,0,1,0,0,0,2,2.8600000000000003,2,1.4300000000000002
72.18,57.34,80.7,1,93.34,1,1,7.3,1,3,1,0,0,1,0,4,11.36,0,2.84
78.72,64.37,64.25,0,80.0,2,0,4.1,1,3,2,1,0,0,0,1,1.83,2,1.83
68.24,76.74,69.32,0,80.2,2,0,2.2,1,0,2,2,0,1,0,4,2.64,4,0.66
46.29,83.09,87.62,0,58.38,2,0,5.5,0,1,0,2,0,1,0,3,5.55,4,1.85
65.94,81.02,55.49,0,82.95,2,0,3.7,0,2,0,2,0,0,1,0,0.0,4,1.5100000000000002
83.11,64.98,70.44,1,80.06,2,1,4.1,2,0,2,0,0,0,0,2,2.56,0,1.2799999999999998
67.84,45.94,73.26,1,91.24,2,0,4.8,2,3,2,2,0,1,0,5,10.2,4,2.04
68.55,50.02,74.24,2,71.89,2,0,2.9,0,3,1,2,1,0,1,0,0.0,5,1.4700000000000002
85.81,70.36,62.59,2,65.12,2,1,1.3,1,1,2,0,0,1,0,4,2.5600000000000005,0,0.6400000000000001
62.03,71.48,93.04,1,68.18,1,0,4.4,0,0,2,2,1,0,1,0,0.0,5,1.32
50.4,48.42,52.46,2,69.95,2,2,6.4,1,1,2,2,0,0,0,1,2.22,4,2.22
69.75,66.71,85.51,1,63.81,1,2,2.7,2,1,1,2,0,1,0,5,5.550000000000001,4,1.11
65.22,76.1,82.58,0,87.9,2,0,4.8,2,0,2,0,1,0,0,2,2.88,1,1.44
58.47,47.58,90.81,1,88.28,2,1,7.5,2,2,1,2,1,1,0,5,13.499999999999998,5,2.7
69.54,83.68,48.94,1,73.04,1,1,4.3,0,3,0,1,1,1,0,3,5.82,3,1.94
78.88,59.96,57.57,2,71.07,1,1,4.7,0,0,2,0,1,0,1,0,0.0,1,1.46
71.87,86.12,85.9,1,56.85,1,0,4.6,1,3,2,1,1,1,0,4,7.92,3,1.98
76.3,57.46,45.48,0,81.96,2,1,3.1,2,2,2,0,1,0,0,2,2.76,1,1.38
97.39,49.57,48.72,0,91.53,2,0,2.5,1,3,2,0,0,0,0,1,1.35,0,1.35
67.2,58.67,62.14,2,68.63,2,2,2.5,1,3,1,0,1,0,0,1,1.4500000000000002,1,1.4500000000000002
75.9,64.48,70.3,2,73.83,2,0,5.2,0,1,0,1,0,0,1,0,0.0,2,1.76
64.87,59.78,87.11,1,79.34,1,2,6.0,0,1,0,2,1,1,0,3,6.299999999999999,5,2.1
60.15,62.54,65.78,2,92.24,2,2,6.1,1,1,1,2,1,1,0,4,8.52,5,2.13
63.81,71.34,60.7,0,77.0,1,0,3.7,1,2,1,2,0,0,0,1,1.5100000000000002,4,1.5100000000000002
65.3,63.26,71.74,2,76.95,2,2,6.7,1,1,1,2,0,0,0,1,2.31,4,2.31
77.03,64.94,73.64,2,76.79,2,2,5.1,0,3,1,0,1,1,0,3,6.69,1,2.23
100.0,38.65,73.29,0,60.75,1,0,4.6,1,3,2,0,0,1,0,4,7.92,0,1.98
61.98,72.27,65.86,1,60.53,2,0,0.0,0,3,2,1,1,0,1,0,0.0,3,0.6000000000000001
66.17,64.57,44.54,1,66.92,1,0,2.9,2,0,1,2,1,0,0,2,1.74,5,0.87
71.12,91.76,56.99,2,85.13,2,0,1.5,2,3,2,0,0,0,0,2,2.1,0,1.05
77.54,50.97,85.04,0,71.65,2,2,5.8,1,1,2,2,1,0,0,1,2.04,5,2.04
75.69,37.07,70.24,0,69.7,2,1,4.7,0,2,0,2,0,1,0,3,5.58,4,1.86
89.98,75.89,64.13,0,69.53,2,1,2.4,2,2,2,1,0,0,0,2,2.3400000000000003,2,1.1700000000000002
38.03,71.54,81.42,1,73.62,2,2,5.1,0,3,0,0,0,0,1,0,0.0,0,2.23
38.58,49.87,54.44,0,92.02,1,1,1.7,0,3,2,2,1,0,1,0,0.0,5,1.16
65.06,41.52,65.3,0,73.49,2,1,2.4,2,0,0,1,1,1,0,5,3.85,3,0.77
87.36,90.6,69.65,1,67.14,2,2,3.1,1,3,0,1,0,0,0,1,1.63,2,1.63
50.08,88.63,62.7,0,75.25,2,0,5.6,1,3,0,2,1,1,0,4,9.12,5,2.28
29.89,26.2,69.21,1,92.55,2,0,7.3,2,3,0,2,1,0,1,2,5.58,5,2.79
80.0,58.67,65.75,2,69.97,1,0,3.3,0,0,1,1,0,0,1,0,0.0,2,0.99
75.41,92.63,51.21,2,63.19,2,0,7.1,1,2,2,1,0,1,0,4,10.12,2,2.53
56.74,58.38,70.18,2,69.99,1,0,4.6,0,3,1,2,1,0,1,0,0.0,5,1.98
58.2,58.15,52.06,2,76.29,1,0,5.0,2,2,2,2,0,0,0,2,3.8,4,1.9
58.42,61.48,69.99,2,81.88,1,0,4.4,1,0,1,1,1,1,0,4,5.28,3,1.32
73.55,48.07,84.49,1,85.07,1,1,4.1,1,0,2,0,1,1,0,4,5.119999999999999,1,1.2799999999999998
63.23,38.72,64.63,1,64.54,1,0,5.4,1,3,1,1,0,1,0,4,8.88,2,2.22
78.92,82.84,53.94,1,65.49,2,1,6.0,2,0,1,1,0,1,0,5,9.25,2,1.85
32.04,36.51,66.48,0,71.77,1,0,2.7,2,0,0,0,1,0,1,2,1.62,1,0.81
60.0,69.96,58.02,2,81.84,1,1,4.1,2,2,1,2,1,0,0,2,3.36,5,1.68
56.24,80.19,75.13,0,62.4,1,0,7.8,0,1,0,1,1,1,0,3,7.62,3,2.54
68.41,42.78,66.22,0,68.93,1,0,4.9,0,2,0,2,0,0,1,0,0.0,4,1.87
64.47,51.21,88.52,0,69.07,1,0,5.1,0,3,1,0,0,0,1,0,0.0,0,2.13
83.17,85.41,81.96,2,84.42,1,1,6.8,1,0,2,1,0,0,0,1,2.09,2,2.09
45.97,74.53,66.16,0,80.28,2,1,3.5,1,3,1,2,0,0,0,1,1.7000000000000002,4,1.7000000000000002
72.64,56.12,76.59,2,84.04,2,2,4.4,1,2,0,2,1,0,0,1,1.8200000000000005,5,1.8200000000000005
79.82,85.24,63.28,2,88.39,1,1,6.1,2,0,0,2,1,0,0,2,3.76,5,1.88
97.99,85.3,68.41,2,71.94,1,0,7.0,2,3,1,2,1,0,0,2,5.4,5,2.7
65.26,70.3,63.66,0,63.13,1,0,0.0,1,3,1,2,1,1,1,4,2.4000000000000004,5,0.6000000000000001
76.54,51.6,77.2,2,63.19,1,0,3.0,2,2,1,2,0,0,0,2,2.6,4,1.2999999999999998
46.75,59.38,85.2,2,56.62,1,2,2.5,0,3,1,1,0,1,0,3,4.3500000000000005,2,1.4500000000000002
38.51,70.58,77.58,1,70.41,2,2,4.3,0,0,2,1,0,0,1,0,0.0,2,1.39
83.83,62.98,79.06,0,71.16,2,1,2.7,2,3,0,0,1,0,0,2,2.9200000000000004,1,1.4600000000000002
71.92,81.02,79.08,1,82.88,2,0,5.8,0,0,1,2,1,1,0,3,5.22,5,1.74
88.5,41.52,74.62,1,75.17,2,0,4.8,0,3,1,0,0,1,0,3,6.12,0,2.04
52.77,42.09,54.33,0,70.1,2,2,6.3,0,2,1,1,1,1,0,3,7.17,3,2.39
79.28,68.89,88.41,1,73.84,2,2,6.4,1,0,0,0,1,1,0,4,8.08,1,2.02
98.16,58.14,89.65,2,64.61,1,0,5.9,2,3,0,1,1,1,0,5,11.85,3,2.37
77.88,55.97,65.19,1,85.25,1,2,3.8,2,1,0,1,1,1,0,5,7.199999999999999,3,1.44
75.87,37.71,63.55,1,67.14,2,0,4.7,1,0,1,0,1,0,0,1,1.41,1,1.41
72.12,66.31,75.35,2,63.6,1,0,3.6,0,0,0,1,0,0,1,0,0.0,2,1.08
50.01,65.16,74.61,1,83.18,2,1,1.8,1,0,1,1,0,1,0,4,2.3600000000000003,2,0.5900000000000001
90.98,76.46,65.58,2,80.74,2,0,6.4,0,1,1,0,1,0,1,0,0.0,1,2.12
63.45,67.1,53.0,0,57.76,2,0,4.3,1,2,2,0,1,1,0,4,6.76,1,1.69
79.06,63.88,71.67,1,83.55,1,0,1.5,0,3,2,2,1,1,1,3,3.1500000000000004,5,1.05
50.12,84.83,74.62,0,67.58,1,2,5.6,1,1,2,0,0,1,0,4,7.92,0,1.98
55.49,45.0,76.71,1,71.26,2,0,4.1,1,3,0,1,1,1,0,4,7.319999999999999,3,1.83
92.09,74.58,72.19,2,76.87,1,0,0.4,0,1,2,2,1,0,1,0,0.0,5,0.32
67.14,39.26,64.75,1,80.87,2,0,1.8,0,1,0,1,1,1,0,3,2.22,3,0.74
92.35,52.59,79.93,0,79.45,1,0,3.1,2,3,1,0,1,0,0,2,3.06,1,1.53
70.9,46.6,68.79,2,74.5,1,0,4.9,2,3,2,1,0,0,0,2,4.140000000000001,2,2.0700000000000003
46.21,78.51,62.42,2,70.75,2,0,6.1,1,3,2,0,1,0,0,1,2.43,1,2.43
84.49,64.95,65.83,0,79.12,2,0,6.0,1,2,0,0,0,0,0,1,2.2,0,2.2
63.74,65.78,47.05,0,73.82,2,0,5.7,2,0,0,0,1,1,0,5,8.55,1,1.71
81.78,48.29,65.81,1,93.05,2,2,4.4,2,1,2,2,1,1,0,5,8.100000000000001,5,1.62
72.35,61.2,76.26,1,80.86,1,1,7.9,0,0,0,0,1,1,0,3,7.26,1,2.42
50.4,53.78,72.08,2,65.77,2,0,5.9,2,3,0,1,1,0,0,2,4.74,3,2.37
74.3,72.14,86.25,0,70.22,1,0,4.9,1,3,0,2,1,1,0,4,8.280000000000001,5,2.0700000000000003
100.0,50.14,64.84,0,75.48,2,0,5.6,2,1,1,2,1,1,0,5,9.4,5,1.88
78.9,87.28,73.85,1,87.99,1,0,3.7,2,1,2,2,0,1,0,5,6.550000000000001,4,1.31
71.19,39.19,77.51,1,89.11,2,1,4.4,2,1,0,1,1,1,0,5,7.85,3,1.57
87.05,53.1,96.11,2,71.04,2,1,0.3,2,1,0,0,0,1,0,5,1.7000000000000002,0,0.34
74.95,92.84,69.74,0,65.66,2,0,3.7,1,1,1,2,0,0,0,1,1.31,4,1.31
74.93,59.04,55.47,0,64.39,1,0,8.0,2,3,1,0,1,0,0,2,6.0,1,3.0
56.72,44.96,78.18,0,77.52,1,0,4.8,2,1,1,0,0,1,0,5,8.2,0,1.64
75.27,69.51,90.39,0,98.04,2,1,4.7,1,2,1,1,1,0,0,1,1.86,3,1.86
86.5,58.39,64.13,1,80.39,1,0,6.5,2,0,2,2,1,0,0,2,3.9,5,1.95
60.3,52.63,78.09,1,59.06,2,1,5.2,1,0,2,1,1,0,0,1,1.61,3,1.61
91.94,48.47,82.74,1,67.74,1,0,2.9,2,2,0,2,1,0,0,2,2.54,5,1.27
70.72,100.0,80.2,2,68.76,2,2,4.5,2,1,2,2,0,1,0,5,8.25,4,1.65
59.57,61.98,69.51,0,66.78,2,1,2.2,2,3,0,0,0,0,0,2,2.620000000000001,0,1.3100000000000005
85.97,35.19,59.62,1,71.12,1,2,4.9,0,3,2,0,1,0,1,0,0.0,1,2.1700000000000004
67.98,89.9,67.02,0,78.69,1,0,2.8,2,2,2,2,0,0,0,2,2.48,4,1.24
82.63,75.78,73.5,1,81.82,1,1,6.4,1,2,2,2,1,0,0,1,2.37,5,2.37
67.92,53.74,78.9,2,85.92,2,0,3.5,0,2,0,0,1,1,0,3,4.3500000000000005,1,1.4500000000000002
71.16,51.07,72.01,1,80.24,1,0,2.9,2,0,0,2,0,0,0,2,1.74,4,0.87
78.91,76.78,63.44,2,55.46,1,2,4.3,1,2,1,2,1,1,0,4,7.16,5,1.79
76.07,62.05,74.66,0,64.43,1,1,5.2,2,3,0,2,0,1,0,5,11.05,4,2.21
44.06,35.18,78.32,1,73.42,1,1,2.1,1,1,1,1,0,0,0,1,0.8800000000000001,2,0.8800000000000001
56.3,94.6,72.56,1,76.47,1,1,3.5,2,3,0,2,1,1,0,5,8.5,5,1.7000000000000002
85.01,59.06,57.97,1,83.61,2,0,4.7,1,2,0,2,0,1,0,4,7.24,4,1.81
70.15,89.93,65.82,0,75.43,2,1,7.2,1,3,2,0,0,1,0,4,11.24,0,2.81
64.67,86.45,79.37,2,75.51,1,0,0.0,0,0,0,0,1,1,0,3,0.0,1,0.0
52.98,49.98,51.4,2,77.38,2,0,5.7,0,3,2,1,0,1,0,3,6.93,2,2.31
56.88,82.53,42.88,1,72.45,1,2,3.7,1,0,0,0,0,0,0,1,1.2100000000000002,0,1.2100000000000002
43.69,55.58,86.1,0,75.87,1,2,3.5,1,1,1,2,0,1,0,4,5.4,4,1.35
70.58,36.13,74.14,2,86.26,2,1,3.1,0,2,0,1,0,0,1,0,0.0,2,1.38
63.62,59.21,75.28,2,74.16,2,2,3.8,1,1,2,2,1,0,0,1,1.44,5,1.44
58.47,72.36,55.08,2,74.7,2,1,5.7,2,2,2,2,1,0,0,2,4.319999999999999,5,2.16
71.05,58.6,76.85,2,74.66,2,0,3.4,2,1,2,2,0,0,0,2,2.44,4,1.22
77.1,61.09,71.3,2,87.98,2,0,7.8,1,1,2,1,0,0,0,1,2.54,2,2.54
100.0,84.3,48.99,1,63.92,2,0,5.7,1,1,0,0,1,0,0,1,1.91,1,1.91
50.83,67.7,85.09,1,92.76,2,2,4.9,0,0,2,0,1,0,1,0,0.0,1,1.57
88.23,52.51,69.9,1,63.24,1,1,4.2,0,0,2,0,0,0,1,0,0.0,0,1.31
85.62,77.23,63.25,2,68.46,1,0,6.9,1,3,0,2,0,0,0,1,2.67,4,2.67
61.09,69.16,63.46,2,82.45,1,0,7.2,2,3,2,1,1,1,0,5,13.8,3,2.76
74.85,25.65,43.82,2,85.3,2,0,2.2,0,3,1,0,0,1,0,3,3.7800000000000007,0,1.2600000000000002
65.59,72.85,75.12,1,60.97,1,0,3.1,2,2,1,1,0,0,0,2,2.66,2,1.33
74.6,72.27,71.14,2,64.07,1,0,5.8,2,0,2,1,0,0,0,2,3.48,2,1.74
93.13,66.32,65.67,1,77.78,1,2,6.4,2,1,1,2,0,1,0,5,11.1,4,2.22
80.48,80.27,83.34,2,98.44,1,0,3.9,2,3,2,1,1,0,0,2,3.54,3,1.77
79.12,55.24,51.39,1,87.46,2,2,3.0,0,0,0,0,1,0,1,0,0.0,1,1.0
65.98,71.38,60.84,0,72.52,1,0,4.7,1,0,1,0,1,1,0,4,5.64,1,1.41
51.22,40.93,57.8,2,50.81,1,2,7.5,1,2,1,1,1,0,0,1,2.75,3,2.75
69.08,72.51,64.65,2,75.82,1,2,4.6,0,1,0,1,1,1,0,3,5.04,3,1.68
88.89,97.25,68.81,1,78.62,1,0,2.0,2,0,1,1,1,0,0,2,1.2,3,0.6
50.62,50.08,73.16,2,71.17,1,1,4.7,1,0,2,1,1,0,0,1,1.46,3,1.46
57.23,53.84,63.84,1,66.49,2,1,6.1,1,3,2,0,1,0,0,1,2.4799999999999995,1,2.4799999999999995
73.77,54.64,57.47,1,76.59,1,1,4.3,1,2,1,0,1,0,0,1,1.74,1,1.74
58.21,68.08,88.23,0,65.58,1,0,7.0,2,2,0,2,0,0,0,2,5.0,4,2.5
60.9,48.99,96.94,0,93.72,1,0,6.2,1,1,2,1,1,1,0,4,8.24,3,2.06
66.07,72.74,69.72,2,90.17,1,0,4.4,0,2,2,0,0,0,1,0,0.0,0,1.7200000000000002
52.88,79.55,58.92,2,81.58,1,0,4.6,1,1,1,1,0,0,0,1,1.5799999999999998,2,1.5799999999999998
58.36,74.55,85.71,1,75.9,1,0,0.8,1,1,0,0,0,1,0,4,1.76,0,0.44
81.85,37.71,50.64,1,68.4,2,2,6.9,0,3,2,2,1,0,1,0,0.0,5,2.77
53.7,81.92,63.98,1,74.79,1,2,3.8,2,3,0,0,0,0,0,2,3.68,0,1.84
49.63,81.0,59.65,1,91.39,1,1,3.7,1,0,1,0,1,0,0,1,1.16,1,1.16
63.18,79.28,54.09,2,83.69,2,1,3.4,2,3,1,2,1,1,0,5,8.350000000000001,5,1.6700000000000002
82.25,71.97,64.64,0,77.04,2,0,5.4,2,0,2,1,1,1,0,5,8.100000000000001,3,1.62
69.24,69.52,57.63,2,84.24,1,0,2.2,2,0,0,0,0,0,0,2,1.32,0,0.66
65.5,82.52,68.15,2,80.46,1,1,2.5,1,0,0,2,0,0,0,1,0.8,4,0.8
72.62,96.78,68.33,2,78.96,2,2,4.4,1,0,1,2,1,1,0,4,5.680000000000001,5,1.4200000000000002
47.56,50.75,60.54,0,84.81,1,2,3.2,0,1,1,2,0,0,1,0,0.0,4,1.26
78.93,83.25,63.55,2,80.17,2,0,5.2,2,0,1,0,1,1,0,5,7.800000000000001,1,1.56
77.37,64.62,65.23,0,83.59,1,1,3.3,0,0,1,1,0,0,1,0,0.0,2,1.0399999999999998
66.27,63.93,77.72,1,76.61,1,1,7.7,1,0,1,0,0,1,0,4,9.44,0,2.36
86.08,41.42,66.22,2,72.46,1,2,5.9,1,1,2,0,0,1,0,4,8.28,0,2.07
56.22,61.44,77.9,1,69.52,2,0,5.9,0,2,2,0,1,0,1,0,0.0,1,2.17
87.79,50.04,75.03,1,68.33,2,1,3.3,0,2,0,2,0,1,0,3,4.32,4,1.44
74.16,58.58,74.86,1,58.95,2,2,9.3,2,0,2,1,1,0,0,2,5.78,3,2.89
67.29,48.43,84.65,2,65.88,2,2,3.6,1,2,2,0,0,1,0,4,6.32,0,1.58
71.72,58.82,54.57,1,65.59,1,2,3.1,2,3,2,1,0,0,0,2,3.26,2,1.63
70.5,59.5,62.32,2,69.93,1,0,5.9,2,3,0,0,1,1,0,5,11.85,1,2.37
89.08,67.55,89.16,1,90.62,2,0,4.9,1,3,2,1,0,0,0,1,2.0700000000000003,2,2.0700000000000003
56.93,40.16,64.91,2,73.42,2,2,2.9,1,3,0,2,1,1,0,4,6.280000000000001,5,1.5700000000000005
61.32,42.87,34.22,2,77.42,2,0,8.9,2,1,0,1,1,1,0,5,14.35,3,2.87
86.51,71.79,65.56,2,77.73,2,0,6.5,0,0,2,2,0,0,1,0,0.0,4,1.95
63.66,53.24,69.62,1,90.88,1,0,4.5,1,1,2,2,1,0,0,1,1.5499999999999998,5,1.5499999999999998
84.61,83.19,36.59,2,69.24,2,0,9.3,2,1,2,1,0,1,0,5,14.95,2,2.99
95.79,69.6,84.01,1,72.77,1,0,6.1,0,0,1,0,1,1,0,3,5.489999999999999,1,1.83
66.37,75.71,59.44,0,73.94,2,1,4.5,2,1,0,0,1,0,0,2,3.2,1,1.6
81.54,88.57,71.94,1,86.37,1,1,9.1,1,0,0,0,0,1,0,4,11.12,0,2.78
55.85,61.04,65.29,1,88.44,2,0,5.8,0,1,1,0,1,0,1,0,0.0,1,1.94
82.57,56.81,52.54,2,79.75,1,2,5.7,0,2,1,1,1,0,1,0,0.0,3,2.21
74.79,79.95,55.15,1,87.33,1,1,3.7,0,2,2,0,1,0,1,0,0.0,1,1.5600000000000005
78.62,74.15,56.78,0,76.78,1,0,4.6,1,3,1,0,1,0,0,1,1.98,1,1.98
62.96,63.0,81.03,2,73.27,1,1,3.7,1,2,1,2,0,0,0,1,1.5600000000000005,4,1.5600000000000005
48.74,88.26,66.23,1,86.79,1,2,7.4,2,3,1,1,0,0,0,2,5.840000000000001,2,2.9200000000000004
79.05,62.6,61.74,1,79.88,1,0,1.3,2,3,0,2,0,1,1,5,4.95,4,0.99
43.11,66.52,56.78,2,67.64,1,2,7.2,1,3,1,2,1,0,0,1,2.8600000000000003,5,2.8600000000000003
67.56,66.34,82.35,2,84.97,1,1,2.7,2,1,2,0,1,1,0,5,5.300000000000001,1,1.06
85.18,51.05,85.57,1,72.92,1,0,4.4,0,0,0,0,0,0,1,0,0.0,0,1.32
74.69,67.24,82.22,1,71.69,2,2,3.9,1,2,0,1,0,0,0,1,1.67,2,1.67
99.28,88.35,73.91,2,83.93,2,0,3.5,1,0,1,2,0,1,0,4,4.2,4,1.05
86.35,73.12,71.48,2,74.11,1,0,5.9,2,2,1,0,1,0,0,2,4.34,1,2.17
62.85,66.5,53.41,0,78.89,2,2,4.5,1,2,1,2,0,0,0,1,1.85,4,1.85
72.38,63.41,65.05,0,81.62,2,0,3.2,0,1,1,0,1,0,1,0,0.0,1,1.16
71.34,71.29,59.79,0,67.17,1,1,4.8,1,2,2,0,1,0,0,1,1.89,1,1.89
49.85,78.0,46.09,2,78.85,1,1,3.1,0,0,1,0,0,1,0,3,2.94,0,0.98
58.83,75.75,80.68,2,88.49,2,1,3.4,1,0,2,0,1,1,0,4,4.28,1,1.07
64.15,60.69,59.65,2,65.44,1,1,1.5,1,2,1,1,0,1,0,4,3.6,2,0.9
43.49,71.2,82.35,1,79.5,1,1,3.6,1,0,1,2,0,1,0,4,4.5200000000000005,4,1.13
72.66,73.68,78.58,2,66.71,1,0,5.5,2,3,2,2,1,1,0,5,11.25,5,2.25
68.51,49.88,74.68,1,85.21,2,0,4.6,2,0,1,1,1,0,0,2,2.76,3,1.38
48.58,68.69,75.35,2,85.12,2,2,8.1,0,3,0,1,0,0,1,0,0.0,2,3.13
77.66,31.42,60.62,2,71.46,2,2,9.7,2,3,2,1,0,0,0,2,7.22,2,3.61
82.02,73.72,90.29,1,97.1,1,1,3.6,1,0,2,0,0,1,0,4,4.5200000000000005,0,1.13
75.18,76.57,68.52,2,86.07,1,1,2.8,2,3,0,0,0,1,0,5,7.45,0,1.49
